timestamp,r,g,b
0.2452223000000231,35.23381294964029,67.20363709032773,68.32334132693845
0.2922766999981832,35.12386587771203,66.92544378698224,68.6163708086785
0.30996919999597594,34.94024220766329,66.72642445900337,68.87432995830851
0.3315660999942338,35.17181049734618,66.3754668763515,68.36897975230981
0.36116799999581417,34.835186268773164,66.26662765749951,67.97659449970743
0.3760324999966542,34.618763244076284,66.09766904257368,67.20612598728569
0.4074618999948143,33.81040462427746,66.1709055876686,66.81387283236994
0.4403755999956047,35.03809707986849,66.29317346741442,68.31115838329143
0.47369439999602037,35.390580669566866,65.59882731227539,67.2299981085682
0.5054955999949016,34.51118631321677,65.46738108667043,66.76273735664599
0.536107499996433,35.282612799697944,66.14895223711535,67.09722484425146
0.5695491000005859,34.75983514424878,65.71356313225927,66.86811539902585
0.6011952999979258,34.63966323666978,65.2420954162769,67.04920486435921
0.6320286999980453,35.4933234421365,65.41153560830861,67.24888724035608
0.6643990999946254,34.4634601043997,65.93624161073825,66.29716629381059
0.6965895999965142,34.20187090739008,65.97156220767071,66.6710944808232
0.7438467999963905,34.36324546644232,66.02318190315947,67.0929145634698
0.7764038999957847,34.741528614457835,66.47383283132531,67.91886295180723
0.8100925999970059,35.01011994002998,66.48294602698651,67.6733508245877
0.842337399997632,35.13235016071091,66.99149177538287,68.15125732652675
0.8720422999977018,34.97693173293323,66.19523630907727,67.9878094523631
0.903770999997505,35.8689229618549,67.36873597606582,68.24046372475692
0.9363730999975814,35.343611521418026,66.70790251107829,68.09139586410636
0.9670292000009795,36.09715335169881,66.48741965105602,67.71845730027547
1.0003901999953086,36.451085947651755,67.45034341934287,68.56432151475775
1.0337029000002076,36.0157582499073,67.65721171672229,68.4321468298109
1.0824250999939977,36.10309467130562,67.12525178538729,69.75260941219557
1.1122539999996661,36.27656048609832,67.2224268090591,68.3354814951206
1.1468211999963387,36.6253671071953,66.96861233480176,68.30965491923641
1.176460099995893,36.33728907843501,67.40682366030039,70.0569256443538
1.2094144000002416,36.785766423357664,67.89543795620438,69.58740875912409
1.2424226000002818,36.53456137151195,67.14079883275579,69.83147911727157
1.2726187000007485,36.598572213069744,68.037159070108,69.95917993776314
1.304795899995952,36.89082249496245,67.87342004030042,69.77102033339439
1.335930000001099,36.36057692307692,68.02292899408283,70.5626849112426
1.3860107000000426,35.90162142466752,67.73474221169612,69.34323191838222
1.4165011000004597,36.400108675964496,67.49936605687375,69.00724506429995
1.4500205000003916,36.16009449391241,67.54879156823552,69.03052880247138
1.4820173999978579,35.843657270029674,67.51094213649851,69.611646884273
1.5122141999963787,35.68074511250461,67.36112135743268,70.01770564367392
1.5454867000007653,35.59080036798528,67.48040478380864,69.49788408463661
1.5755251000009594,36.02221406278686,66.45217550945475,69.76243803928769
1.6077554000003147,35.50552689756817,67.36551215917466,69.38504053058217
1.6413459999967017,35.49788174617793,66.7913059495303,69.87364155461411
1.6721648999955505,35.52276497695853,66.62285714285714,69.60995391705069
1.7219342999960645,35.61274329783327,66.96364304076386,69.63532868160117
1.7541156000006595,35.644098810612995,67.19945105215005,69.89258920402563
1.785363499999221,35.5969020837175,66.89618292458049,69.3903743315508
1.8123330999951577,35.87909873603224,67.59131709104231,69.2265982780729
1.8480817999952706,35.8483781278962,67.59277108433734,69.74550509731233
1.882769299998472,35.56725794530673,67.0279009608278,69.70657797487065
1.9111673999941559,35.783141617952104,67.44107109183481,70.16726381293607
1.9457908999975189,35.856627421192556,67.4318268135207,70.48784656285605
1.9789555999959703,35.62642924086223,66.9377694470478,70.54770384254921
2.0097611999954097,36.04849624060151,67.77443609022556,70.68571428571428
2.057496800000081,35.82622403560831,67.3746290801187,69.87870919881306
2.0891116999991937,35.86444486051302,67.72027710166635,69.7167197154091
2.121254300000146,36.72147399925178,67.57725402169847,70.10269360269359
2.149537799996324,36.40755281361002,68.09553187511685,68.47784632641616
2.1646833999984665,35.906849830636055,67.68554761008657,68.59296198720361
2.1855702999964706,36.822535211267606,68.62779342723005,69.10741784037559
2.249607999998261,35.485997012696046,67.02315160567588,68.38162808065721
2.2822465999997803,35.0999441652708,67.40498790247534,69.3251442397171
2.3120300999944448,35.95782904689864,67.76512859304084,68.47409228441755
2.360923599997477,35.66710280373832,67.17850467289719,69.61252336448598
2.392299399994954,35.617729567982046,67.21974939218254,68.37161024873761
2.4259068999963347,35.74573090636142,67.0651154062676,68.50272096078064
2.4568376999959582,35.82137518684604,66.86005231689089,68.35706278026906
2.4849797999995644,35.59051885031728,67.27622247107129,67.97704367301232
2.517379599994456,35.510465774090136,67.6967754101452,68.52819158966622
2.5457701999985147,35.8544909056816,67.23120195012189,68.35889743108945
2.577892499997688,35.48103642508449,67.43935411190387,68.45794217048442
2.608142400000361,35.843533595358416,67.0782332023208,68.73479318734793
2.651283899998816,34.98894510024358,66.96346261944913,67.96083942289675
2.6975405999983195,34.88543836394622,66.84908161333081,68.02480590797197
2.7283423999979277,35.01107504296353,67.40977658965056,68.40003818980333
2.763465999996697,35.56149631588891,67.63536746646514,67.73191006990365
2.7922701999996207,35.493651696039414,67.6424104604889,68.00682205798749
2.8220237999994424,35.811696777798474,67.36040230955486,68.08157943751164
2.850186699994083,35.470456663560114,66.87716682199441,68.0
2.880050799998571,35.73168446692898,67.11111111111111,68.58028855162075
2.8964017999969656,35.34758155230596,67.50487439070116,68.26565429321334
2.926995199995872,35.75335070737156,67.53108711839167,68.02755026061057
2.9523008999967715,35.78029169783096,66.84405385190725,67.99644727000748
3.000979999997071,35.30530889854525,66.70753825807671,67.63744568297753
3.0643924999967567,35.44125475285171,66.76501901140684,67.6880228136882
3.0957873000006657,35.13907914764079,67.2066210045662,68.20490867579909
3.1233523999981117,35.44493392070485,67.89944455085232,68.18348975292089
3.138229699994554,35.59027378901015,67.76086540302508,68.65900823281639
3.1609451999975136,35.629090221297524,67.69131832797429,68.6052581804426
3.192024299998593,35.54093343534812,68.06560826319816,68.36935730680949
3.226269200000388,36.1937073540561,67.31292645943897,68.79624715693707
3.257304799997655,35.962403174003406,67.4060079350085,68.259588135273
3.2910952999955043,36.02795208214489,67.85035177790455,68.80205362236167
3.336880899994867,35.714258518941556,67.74376546735199,68.27108319055777
3.3695250999953714,35.919566457501425,67.26963301007795,67.83437915953603
3.4011929999978747,35.65821094793058,67.48521838641999,68.12874308601945
3.433514699994703,35.460247008876884,67.76456966422231,68.70822076418372
3.464494100000593,35.791586260131226,67.85661906599769,68.55326128907758
3.4982429000010598,35.11674550614948,66.34210028382213,67.99754020813623
3.5298390999960247,35.215872413138406,66.42263147902031,68.21853047275489
3.5626453000004403,34.872117400419285,66.15608919382504,68.29731275014294
3.5925071999954525,35.73775761013424,66.1245982227264,68.11155227831348
3.6256437999982154,35.32633768198147,66.12894687086406,68.0436755530346
3.6732480999999098,35.19341248563769,66.67924166985829,67.96725392569897
3.7090765999964788,35.57317073170732,66.38185975609757,67.92721036585367
3.737982300001022,35.40821812596006,66.70487711213518,68.42857142857143
3.768347699995502,35.54311678267595,66.49864655839134,68.75406032482599
3.801421999996819,34.96277106121666,66.20015352139704,68.26520821339474
3.832005600001139,35.60924040720438,67.18108848864526,68.95164447924824
3.8642282000000705,35.25837320574163,66.79368421052632,68.47866028708134
3.8972763999991002,35.260563380281695,67.11686334221545,68.07556147696994
3.9310177999941516,35.35533869115959,66.17202449292002,68.12437810945273
3.979218199994648,35.81659304782024,66.68043019012867,68.58959093527943
4.007773499994073,35.76534919416731,66.56369915579432,68.71392939370683
4.040477800001099,35.51231621157151,66.67672331487493,68.90108840939469
4.072316099998716,34.88264717198923,66.52654867256638,68.59542131589073
4.108591600001091,35.075172149961745,66.77601377199694,67.94452945677124
4.137493599999289,34.68861244019139,66.74526315789474,68.18315789473684
4.168492299999343,35.092269326683294,66.66967197391138,68.30922693266834
4.202076699999452,34.92127045235804,66.81655437921077,68.46833493743985
4.232853900000919,34.88908145580589,66.89196995956095,68.46293086847679
4.264914499995939,35.62886796079185,66.92119930809149,68.33461464539688
4.312271599999804,35.7308288148722,67.51103795507359,69.1003098373354
4.3446639999965555,35.66278403666221,67.29539812869965,68.0653045636815
4.377855699996871,34.95061728395061,66.84767331433997,68.42697056030389
4.411015400000906,34.62839529955693,67.07108456944712,68.37776921595069
4.441991199993936,34.76419047619048,66.52990476190476,67.83161904761904
4.473397199995816,34.94803209782194,67.13928162017578,67.980894153611
4.506872899997688,35.23115860517436,66.96400449943758,68.10873640794901
4.537447299997439,35.10828625235405,66.19642184557439,68.08681732580038
4.5696020999967,34.95388719512195,66.15605945121952,68.22694359756098
4.614783599994553,35.043297409718285,66.34600113442995,68.04972584609567
4.6482048999969265,34.884258382269365,66.22674749005493,67.96249289638189
4.681169299998146,35.012003872216845,67.79496611810262,68.54714424007744
4.712301299994579,35.317178955308314,67.33679049594569,68.46520837261927
4.746014899996226,35.715649569449646,67.13440658929241,68.37944590041184
4.776948200000334,35.53538175046555,67.19944134078212,67.77039106145251
4.810955699998885,35.71815107102593,67.64862833521232,68.59977452085681
4.84325639999588,35.59200303202577,67.52757248436612,68.35285199924199
4.875596099998802,35.237130961392886,67.03709311127933,68.61203633610901
4.909603399995831,35.23701605288007,67.53238904627005,68.5070821529745
4.952527299996291,35.287466968667424,67.68289920724801,68.5292563231408
4.9831916999974055,35.175288989956414,67.65359105552398,68.54879666477164
5.015925399995467,35.54173829990449,67.59503342884432,68.45138490926456
5.048791000001074,35.329024900209085,67.35582588861433,68.24291959703478
5.082509399995615,35.17789193302892,67.47488584474885,68.76141552511415
5.112025299997185,35.400942507068805,67.62639019792648,68.31046182846372
5.143143900000723,35.046361390841724,67.62967889036672,68.27645829374882
5.177533999994921,35.33863721452639,66.85174092100337,67.87308124298016
5.209948600000644,35.55301886792453,67.35566037735849,68.42471698113208
5.242047699997784,35.22679245283019,67.29830188679244,68.35641509433962
5.291108899997198,35.66660355925786,67.46951912154486,68.75047330556608
5.323221300001023,35.26500285768718,67.42808153934084,68.63821680320062
5.352425899996888,35.414671227670084,66.73907259597111,68.13340935005701
5.367721499998879,35.66137970571374,67.5440473915536,67.96044334034015
5.399913000001106,35.18192111719192,66.57878845065106,68.0041517267409
5.450428199997987,35.677716037555086,66.97949798812033,68.56581720636137
5.4814059999989695,35.48252558408959,67.13110639119522,68.4502799768295
5.512333799997577,35.04797833236603,67.08879860708068,67.9920680982782
5.5441137999951025,35.52322404371585,67.77654176424669,68.1631537861046
5.594848099994124,35.91831587116802,67.25145518044236,67.77609623593325
5.624466299996129,35.52450125895797,67.18613209374395,68.3153205500678
5.657956799994281,35.29851909586906,67.141075604053,67.59080280592362
5.674619499994151,35.349824698091155,66.87573042462017,67.76626412154266
5.692396699996607,34.96137422360248,66.89091614906832,68.1950698757764
5.722367700000177,34.88696834336765,67.05904059040591,67.47912215964266
5.752381399994192,35.02221796590691,66.61386707527294,67.46849262593372
5.78514549999818,35.0628918867566,66.43701311039331,67.4567737032111
5.85018499999569,35.09391204148262,66.3197618590359,67.91665066256962
5.881002399997669,35.46864813039309,66.74170661553211,65.86500479386385
5.928803199996764,34.32038461538462,66.69923076923077,67.75326923076923
5.960107099999732,34.95137701804368,66.23266856600189,65.89952516619182
5.993290599995817,34.97227036395147,66.44348160985943,65.98189870980165
6.011247399997956,35.516558812333464,66.88846593071945,65.71317091739627
6.042381499995827,35.122837370242216,66.78892733564014,65.680891964629
6.073510800000804,34.662648296976656,66.41523153463451,65.94603903559127
6.0913748999955715,34.65938449848024,66.37993920972644,66.28362462006079
6.124600299997837,34.25522697306461,65.46524769259747,65.37012620079112
6.153077199996915,34.11094196003806,65.98896289248334,67.94481446241674
6.184173299996473,34.483193277310924,65.896294881589,67.23338426279602
6.266846799997438,34.073761044948135,66.14598540145985,67.74414137533616
6.2965213999996195,34.292065925642014,65.8118052893829,67.75047911077041
6.331332199995813,34.34656900539707,66.11256746337702,67.7675404780262
6.346343499993964,34.05150048402711,65.69409486931268,67.84782187802517
6.362291299999924,34.27063083666857,65.33905088622069,67.13588717362302
6.393624299998919,34.13952153110048,65.17741626794259,67.48478468899522
6.428946599997289,34.46774193548387,64.83102025506376,66.54351087771943
6.458334999995714,34.39865118021731,64.72948669913825,66.48613713001124
6.490194399993925,34.3731884057971,65.6323417238749,65.30511060259344
6.522253999995883,34.99715693707354,65.66319181197878,65.4251326762699
6.571308300000965,34.49516627996907,65.4400618716164,67.9570765661253
6.601438499994401,34.66859903381643,65.56618357487922,67.93719806763285
6.632227800000692,34.093989280245026,65.62538284839204,67.5656584992343
6.667181299999356,34.93349847560976,65.53410823170732,67.63243140243902
6.6950928999940515,34.68454562994405,66.08913756511673,67.90796835809377
6.727441499999259,34.87798357838457,65.62134810005729,67.89726942906245
6.760957499995129,34.77010607521697,65.81504339440694,67.80096432015429
6.792221199997584,35.21264807030951,66.03018723729461,67.60049675200611
6.82426470000064,34.56148091310186,65.7492806445425,67.62631881833877
6.857421499997145,35.06638607231682,65.35488808111728,67.67476563994643
6.907191499994951,35.016870273414774,65.81268179173938,68.05274384331976
6.935309399996186,35.2968509984639,65.79320276497695,67.96198156682027
6.972441099998832,35.60753837186711,67.02040023314552,68.5741208470954
7.000795100000687,34.95268691588785,66.5625,68.67426012461058
7.031941900000675,35.450173812282735,66.03688682889147,68.52471996910003
7.065551299994695,35.10046189376443,66.09892224788298,68.12201693610469
7.097470900000189,35.38317936874519,65.89222478829869,67.77559661277905
7.127817399996275,35.72633824670287,65.99340574088441,68.07253685027153
7.161219599998731,35.202327837051406,66.41901066925315,68.60775945683802
7.211185399995884,35.11800884105324,66.09225446857582,68.2560061502979
7.244632800000545,35.025754372477415,65.94656928694984,68.0828368249087
7.2775173999980325,35.20318261207064,66.24141276926062,68.63846303124393
7.310121700000309,35.43742802303263,65.81785028790787,67.75547024952016
7.336711299998569,35.22986963190184,65.97948619631902,67.52415644171779
7.370290099999693,34.92101226993865,66.15394938650307,67.78374233128835
7.401353299996117,35.02479496471486,65.93877551020408,67.69139805454893
7.431978000000527,34.91730621642364,66.14524174980814,67.91577129700691
7.464898999998695,34.719328372448004,65.1799274947529,67.89830185079182
7.498490199999651,34.80521972749952,66.19382076376894,67.21435425062367
7.543765099995653,35.264499805371734,66.62884390813545,68.14616582327754
7.578263399998832,34.77704021866459,66.78133541585318,68.22081218274111
7.61240479999833,34.5859133126935,67.14589783281734,66.18401702786377
7.642801800000598,34.72028648857917,66.62040263259776,66.33855981416957
7.676821000000928,35.049882629107984,66.38478090766823,66.46381064162755
7.709169599998859,34.73200230370512,65.93933576502208,67.3756959109234
7.736819099998684,34.54489639293937,66.26880276285495,67.03664620107445
7.76745029999438,34.457884615384614,65.9373076923077,67.26230769230769
7.802556999995431,35.307034220532316,66.34923954372623,67.66825095057034
7.849853499996243,35.414168417032656,66.23773152568265,67.72369677296162
7.881368899994413,35.110812883435585,66.06307515337423,67.86752300613497
7.9121349999986705,35.43101132220303,66.19727499520245,68.43830358856265
7.9446639999951,35.39665127020785,66.2609699769053,68.39318706697459
7.977483199996641,35.039003668661906,66.51998455300252,68.52867348909056
8.010283699994034,35.19472772753512,66.57436982874735,68.37675582066576
8.042278799999622,35.24571868385607,66.35712911294978,68.49855685972676
8.074569799995515,35.292851652574946,66.39315910837817,68.40046118370485
8.109715999999025,35.12037037037037,66.3443287037037,68.57368827160494
8.137120399995183,35.66924265842349,66.41460587326121,68.33191653786707
8.188092899996263,34.97739030465607,66.25847863575397,67.72945008622342
8.217976799998723,34.87245696400626,67.1244131455399,68.77895148669796
8.25016379999579,35.13901778808972,66.49941995359629,68.13863109048724
8.282051399997727,34.57912976511359,66.41355410088563,67.80592991913747
8.311938899998495,35.37769156159069,66.96294859359844,68.64151309408341
8.345614699996077,35.3289243337872,66.90079751021202,68.61330480451274
8.375581899999816,35.11500974658869,66.79941520467835,68.99844054580896
8.410963999995147,35.00386697602475,66.42034029389018,68.17710750193349
8.444630799996958,35.660968660968656,66.58594491927825,67.91263057929724
8.475139399997715,35.547856049004594,66.56489280245023,68.33192955589587
8.521020499996666,35.35899404876176,67.35419466308312,68.06258398924938
8.552093099999183,35.94086226631057,66.97691720717283,68.4395268981305
8.586772599999676,35.7035118019574,67.09038572251006,68.33985799270773
8.61700109999947,35.94967594357606,67.06328631338162,68.20129622569577
8.649478699997417,35.08132588167277,66.94719599152052,68.10541530159954
8.681138599997212,35.086441002103655,66.83572384777204,68.17517689806847
8.71243919999688,35.65394990366089,66.82023121387283,68.45684007707129
8.746301099999982,35.098704268292686,67.06669207317073,67.70236280487805
8.776394199994684,35.81473803241613,66.8818318884282,68.04033169996231
8.825046199999633,35.96877351392024,66.78762227238525,68.18717080511662
8.857717899998534,35.66622086358426,67.24589224302636,68.95796713794421
8.891351899997971,35.780845392231534,67.58891850723533,68.52894135567404
8.922808199997235,35.84931245225363,67.74006875477464,68.46562261268143
8.951338899998518,35.69484377995016,68.17232125742764,68.56967605903776
8.968876499995531,35.60935717002663,67.34252567516167,68.29117535184481
8.98543239999708,35.86619312727971,67.24496064503744,68.65444423113841
9.047770899996976,35.95603762718372,67.38990209253215,68.5624880015358
9.081201699998928,35.58172801831013,67.91073812702652,68.43028800305169
9.112892999997712,35.783256880733944,68.04300458715596,68.30753058103976
9.160455599994748,35.996429913566324,67.19597895527997,68.1270199173243
9.192669899995963,35.777142857142856,67.77257142857142,68.55466666666666
9.224797599999874,35.449999999999996,67.25209125475284,68.40209125475285
9.243867799996224,35.449999999999996,67.25209125475284,68.40209125475285
9.274039699994319,35.66037379648858,67.43005474797054,68.4568623749292
9.302386600000318,35.56547733847638,67.69951783992286,68.83837994214079
9.322775900000124,35.663776493256265,67.67495183044316,68.87167630057803
9.352383499994176,35.56411730879816,67.5083381253594,68.63676442399846
9.384943299999577,35.142559636501325,67.02025747822795,68.03067020068156
9.46440900000016,36.323975294778215,67.64944787572526,68.39734231705035
9.495629199998803,36.08236179014667,66.65362918390372,68.28770214366303
9.531087899995327,35.47880720180045,66.80551387846963,68.31676669167292
9.562278099998366,35.640226628895185,67.59527856468365,68.26817752596789
9.58053989999462,35.772249342846415,67.61490799849794,68.09068719489298
9.611412099999143,35.989299793504784,67.42350290970528,68.3221325323822
9.64239760000055,35.95494649896752,67.21118828608974,68.4030411113197
9.67122499999823,35.9649981181784,66.92510350018819,68.43018441851713
9.701653799995256,35.765383163457905,66.88788221970555,68.3439033597584
9.731337599994731,35.77790304396843,66.6108605787298,68.13021420518602
9.752449699997669,35.31092752534735,67.15846789335336,68.1124671423207
9.802281399999629,35.277632071937056,66.97920569501686,67.716935181716
9.86538969999674,35.46928557673792,67.31157327171192,69.03369921047565
9.885221500000625,35.30667172100076,66.7166413949962,68.23464746019712
9.913107199994556,35.48410295230886,66.81813020439061,68.38474640423921
9.92943479999667,35.73065735892961,66.83944153577661,69.24083769633508
9.962066899999627,35.930953774136924,67.84084259801054,68.21747610688512
9.992935299997043,36.150167289903564,68.38909663452077,68.38929344617202
10.026902799996606,36.06216006216006,67.52428127428128,68.15773115773116
10.056969099998241,35.43423353409754,67.40139887312998,67.75850009714397
10.091242800001055,34.979150726855394,67.01970160673298,67.70026778882938
10.135302499998943,35.417982287254524,67.39930689256835,66.50770119368502
10.167949700000463,35.3005912645432,67.27541483883273,66.2399389662407
10.200207599998976,35.6815042210284,66.96085955487337,66.35590943975441
10.233667399996193,35.26552380952381,67.01314285714285,66.28228571428572
10.262841099996876,35.2641545524101,67.21250956388675,66.49942616679418
10.296502299999702,35.519009216589865,67.10829493087557,68.04742703533026
10.330154199997196,35.043996157540825,66.7014409221902,68.04610951008645
10.360747899998387,35.326232968720014,67.15908654768758,66.42909230473997
10.392142999997304,35.45161290322581,67.28360215053763,66.44412442396313
10.442246899998281,34.8750241826272,66.30141226542851,68.26697620429483
10.472102399995492,34.606991116261106,66.36423329470838,67.74797219003476
10.510832199994184,35.02347235693502,66.4541222114452,65.98719689621727
10.541104399999313,35.12804642166344,66.52920696324952,66.21431334622824
10.570389599997725,35.567804691970245,66.33320617966814,65.9362960137326
10.602274199998647,35.61585365853659,66.1579649390244,67.4657012195122
10.634400499999174,35.58055290753098,66.2141086749285,67.44137273593898
10.666394699997909,35.062858234619796,66.17004203286206,67.69124952235384
10.698102800000925,34.72107279693487,66.20057471264369,67.39540229885057
10.727286499997717,34.443483275663205,66.47731641676279,67.48558246828144
10.776689899998019,34.929227237949505,66.60520275439939,66.0585309869931
10.811094799995772,34.23784194528876,65.81686930091185,67.12556990881458
10.842033799999626,34.63064795231686,66.31417035185541,67.77062103441645
10.87534169999708,34.429402637703646,66.35783553141971,67.93754848719938
10.90921789999993,34.080230326295585,65.79385796545105,67.37274472168906
10.936993799994525,34.48840774094654,65.9534393561985,65.8516957271508
10.969454099998984,34.24513915364087,66.03888677087305,66.8839115516584
11.002691499998036,34.328034121752616,66.77898410236526,67.84218689414502
11.0339640999955,34.31597425394968,66.19368051492101,67.53735127755023
11.080354799996712,34.3043893129771,65.43511450381679,67.45553435114503
11.112154999995255,34.471224410969484,66.32715334105832,67.28717651602935
11.145289799998864,34.84579620302208,66.5350639287098,68.37311119721039
11.17714889999479,34.622351797862,66.41885325558795,67.74460641399418
11.210251699994842,34.765530671859786,66.37195715676728,68.1427458617332
11.242424999996729,35.1937050709151,66.63007577229455,67.63823586555276
11.275584999995772,34.69434324065196,65.72732502396931,66.98772770853307
11.310345499994582,34.63120567375886,65.89994249568717,66.82633697527314
11.33756379999977,34.69006294106428,65.76101468624833,67.24966622162884
11.371407899998303,35.05515128303332,65.8621217924167,67.89256989659134
11.417635300000256,34.65247410817031,65.8379363252781,67.7096279248178
11.448161599997547,34.80481695568401,65.92273603082852,67.79460500963391
11.480273000001034,34.47539728125599,65.87593337162551,67.57802029484971
11.512342699999863,34.29361296472831,65.91401334604384,67.03012392755005
11.545383500000753,34.113321963236686,65.96702671972712,66.93196892173583
11.576906599999347,34.56179775280899,65.84136354980004,66.66311178823082
11.611131400000886,34.37593265735604,66.1153625406543,67.01951406160322
11.643028599995887,34.25062801932367,65.99980676328502,67.44618357487923
11.673477299998922,34.14774913428242,66.07156598691805,67.25798383993845
11.7115771999961,34.05614304941357,65.79080945971928,67.3606998654105
11.753078900001128,33.612146838362484,65.89890447818566,67.0565058620027
11.784576799997012,33.8196752995748,65.7491302667182,67.1608040201005
11.815586799995799,33.91681142636556,65.0235475776877,67.26404169079328
11.848622999998042,33.73388176774441,65.84522670748039,66.26210063133729
11.879549599994789,33.31616238988893,65.88969743393336,66.3420145538108
11.912998299994797,33.468562584639194,65.98684465080287,67.01799187463726
11.945500999994692,33.99459980713597,66.19324975891996,67.4383799421408
11.978755500000261,34.23187022900763,65.45114503816794,66.44103053435114
12.012681399995927,34.72741136103698,65.27659168890584,66.67594357605795
12.056738999999652,34.07727797001154,65.50634371395617,67.07977700884275
12.091192199994111,34.61789088104877,66.43493348756506,66.95064584538268
12.12206839999999,34.641961011387764,66.39741362671299,67.36556649295503
12.14224579999427,34.61778892533282,66.41462473470963,67.86918772911442
12.15947989999404,34.75791108522617,66.42768394486508,68.01591923898272
12.18596379999508,34.94600431965443,66.46966424504222,68.14569016296879
12.24893080000038,34.36273749515316,65.9647150058162,67.53334625823962
12.281848699996772,34.57780784844384,65.68509568915522,67.56214962304271
12.313259999995353,35.02192376061624,67.1305550069129,67.90203436697611
12.34441969999898,35.137951219512196,66.66848780487805,67.80175609756098
12.3924246999959,35.58902733118971,68.29742765273312,68.4415192926045
12.426624299994728,35.94782087165134,68.00559776089564,67.98160735705717
12.456623799997033,36.183306709265175,68.02396166134184,68.45846645367412
12.482418999999936,36.37597285970865,68.07443624027141,68.60945918978248
12.512463999999454,36.447122087233616,67.64090818562039,68.49472216689902
